"2024-05-30 [restartedMain] INFO  com.bankapp.Bankapp02Application - Starting Bankapp02Application using Java 17.0.11 with PID 27944 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp09-logging\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp09-logging)
2024-05-30T16:53:22.137+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 9090 (http) with context path '/'
2024-05-30T16:53:22.162+05:30  INFO 11528 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Started Bankapp02Application in 9.227 seconds (process running for 10.494)
2024-05-30T16:53:22.722+05:30  INFO 11528 --- [bankapp02] [RMI TCP Connection(7)-127.0.0.1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-30T16:53:22.723+05:30  INFO 11528 --- [bankapp02] [RMI TCP Connection(7)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2024-05-30T16:53:22.726+05:30  INFO 11528 --- [bankapp02] [RMI TCP Connection(7)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 3 ms
2024-05-30T16:53:31.111+05:30  WARN 11528 --- [bankapp02] [http-nio-9090-exec-2] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:53:51.709+05:30  WARN 11528 --- [bankapp02] [http-nio-9090-exec-4] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:53:55.344+05:30  WARN 11528 --- [bankapp02] [http-nio-9090-exec-6] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:54:16.504+05:30  INFO 11528 --- [bankapp02] [File Watcher] rtingClassPathChangeChangedEventListener : Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-30T16:54:16.530+05:30  INFO 11528 --- [bankapp02] [Thread-1] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:54:16.536+05:30  WARN 11528 --- [bankapp02] [Thread-1] o.s.b.f.support.DisposableBeanAdapter    : Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-224]
2024-05-30T16:54:16.537+05:30  INFO 11528 --- [bankapp02] [Thread-1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2024-05-30T16:54:16.540+05:30  INFO 11528 --- [bankapp02] [Thread-1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2024-05-30T16:54:16.700+05:30  INFO 11528 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Starting Bankapp02Application using Java 17.0.11 with PID 11528 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator)
2024-05-30T16:54:16.701+05:30  INFO 11528 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : The following 1 profile is active: "test"
2024-05-30T16:54:17.200+05:30  INFO 11528 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-30T16:54:17.211+05:30  INFO 11528 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 10 ms. Found 1 JPA repository interface.
2024-05-30T16:54:17.432+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 9090 (http)
2024-05-30T16:54:17.434+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-05-30T16:54:17.434+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-05-30T16:54:17.462+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-05-30T16:54:17.463+05:30  INFO 11528 --- [bankapp02] [restartedMain] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 759 ms
2024-05-30T16:54:17.569+05:30  INFO 11528 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Starting...
2024-05-30T16:54:17.572+05:30  INFO 11528 --- [bankapp02] [restartedMain] com.zaxxer.hikari.pool.HikariPool        : HikariPool-2 - Added connection conn10: url=jdbc:h2:mem:testdb user=SA
2024-05-30T16:54:17.572+05:30  INFO 11528 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Start completed.
2024-05-30T16:54:17.572+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2'. Database available at 'jdbc:h2:mem:testdb'
2024-05-30T16:54:17.700+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-30T16:54:17.769+05:30  INFO 11528 --- [bankapp02] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:54:17.994+05:30  WARN 11528 --- [bankapp02] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-30T16:54:18.722+05:30  WARN 11528 --- [bankapp02] [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2024-05-30T16:54:18.734+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 15 endpoints beneath base path '/actuator'
2024-05-30T16:54:18.779+05:30  INFO 11528 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 9090 (http) with context path '/'
2024-05-30T16:54:18.801+05:30  INFO 11528 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Started Bankapp02Application in 2.163 seconds (process running for 67.133)
2024-05-30T16:54:18.815+05:30  INFO 11528 --- [bankapp02] [restartedMain] .ConditionEvaluationDeltaLoggingListener : Condition evaluation delta:


==========================
CONDITION EVALUATION DELTA
==========================


Positive matches:
-----------------

   AvailabilityHealthContributorAutoConfiguration#livenessStateHealthIndicator matched:
      - @ConditionalOnProperty (management.health.livenessstate.enabled=true) matched (OnPropertyCondition)
      - @ConditionalOnMissingBean (names: livenessStateHealthIndicator; SearchStrategy: all) did not find any beans (OnBeanCondition)

   AvailabilityHealthContributorAutoConfiguration#readinessStateHealthIndicator matched:
      - @ConditionalOnProperty (management.health.readinessstate.enabled=true) matched (OnPropertyCondition)
      - @ConditionalOnMissingBean (names: readinessStateHealthIndicator; SearchStrategy: all) did not find any beans (OnBeanCondition)


Negative matches:
-----------------

    None


Exclusions:
-----------

    None


Unconditional classes:
----------------------

    None



2024-05-30T16:54:21.737+05:30  INFO 11528 --- [bankapp02] [RMI TCP Connection(14)-127.0.0.1] inMXBeanRegistrar$SpringApplicationAdmin : Application shutdown requested.
2024-05-30T16:54:21.766+05:30  INFO 11528 --- [bankapp02] [RMI TCP Connection(14)-127.0.0.1] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:54:21.769+05:30  WARN 11528 --- [bankapp02] [RMI TCP Connection(14)-127.0.0.1] o.s.b.f.support.DisposableBeanAdapter    : Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-224]
2024-05-30T16:54:21.770+05:30  INFO 11528 --- [bankapp02] [RMI TCP Connection(14)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Shutdown initiated...
2024-05-30T16:54:21.772+05:30  INFO 11528 --- [bankapp02] [RMI TCP Connection(14)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Shutdown completed.
2024-05-30T16:54:29.906+05:30  INFO 6064 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Starting Bankapp02Application using Java 17.0.11 with PID 6064 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator)
2024-05-30T16:54:29.910+05:30  INFO 6064 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : The following 1 profile is active: "test"
2024-05-30T16:54:30.089+05:30  INFO 6064 --- [bankapp02] [restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-05-30T16:54:30.090+05:30  INFO 6064 --- [bankapp02] [restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-05-30T16:54:32.327+05:30  INFO 6064 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-30T16:54:32.400+05:30  INFO 6064 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 63 ms. Found 1 JPA repository interface.
2024-05-30T16:54:33.595+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 9090 (http)
2024-05-30T16:54:33.612+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-05-30T16:54:33.612+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-05-30T16:54:33.703+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-05-30T16:54:33.704+05:30  INFO 6064 --- [bankapp02] [restartedMain] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 3612 ms
2024-05-30T16:54:33.945+05:30  INFO 6064 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2024-05-30T16:54:34.250+05:30  INFO 6064 --- [bankapp02] [restartedMain] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn0: url=jdbc:h2:mem:testdb user=SA
2024-05-30T16:54:34.253+05:30  INFO 6064 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2024-05-30T16:54:34.280+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2'. Database available at 'jdbc:h2:mem:testdb'
2024-05-30T16:54:35.191+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-30T16:54:36.745+05:30  INFO 6064 --- [bankapp02] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:54:37.450+05:30  WARN 6064 --- [bankapp02] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-30T16:54:38.827+05:30  WARN 6064 --- [bankapp02] [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2024-05-30T16:54:38.843+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 15 endpoints beneath base path '/actuator'
2024-05-30T16:54:38.992+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 9090 (http) with context path '/'
2024-05-30T16:54:39.022+05:30  INFO 6064 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Started Bankapp02Application in 9.867 seconds (process running for 11.106)
2024-05-30T16:54:39.425+05:30  INFO 6064 --- [bankapp02] [RMI TCP Connection(7)-127.0.0.1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-30T16:54:39.425+05:30  INFO 6064 --- [bankapp02] [RMI TCP Connection(7)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2024-05-30T16:54:39.429+05:30  INFO 6064 --- [bankapp02] [RMI TCP Connection(7)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 2 ms
2024-05-30T16:54:45.300+05:30  WARN 6064 --- [bankapp02] [http-nio-9090-exec-2] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:55:05.777+05:30  WARN 6064 --- [bankapp02] [http-nio-9090-exec-6] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:55:10.297+05:30  WARN 6064 --- [bankapp02] [http-nio-9090-exec-7] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:55:36.158+05:30  WARN 6064 --- [bankapp02] [http-nio-9090-exec-5] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:55:39.507+05:30  WARN 6064 --- [bankapp02] [http-nio-9090-exec-10] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:55:42.912+05:30  WARN 6064 --- [bankapp02] [http-nio-9090-exec-2] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:56:46.285+05:30  INFO 6064 --- [bankapp02] [File Watcher] rtingClassPathChangeChangedEventListener : Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-30T16:56:46.323+05:30  INFO 6064 --- [bankapp02] [Thread-1] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:56:46.336+05:30  WARN 6064 --- [bankapp02] [Thread-1] o.s.b.f.support.DisposableBeanAdapter    : Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-224]
2024-05-30T16:56:46.337+05:30  INFO 6064 --- [bankapp02] [Thread-1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2024-05-30T16:56:46.342+05:30  INFO 6064 --- [bankapp02] [Thread-1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2024-05-30T16:56:46.622+05:30  INFO 6064 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Starting Bankapp02Application using Java 17.0.11 with PID 6064 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator)
2024-05-30T16:56:46.623+05:30  INFO 6064 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : The following 1 profile is active: "test"
2024-05-30T16:56:47.147+05:30  INFO 6064 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-30T16:56:47.157+05:30  INFO 6064 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 9 ms. Found 1 JPA repository interface.
2024-05-30T16:56:47.323+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 9090 (http)
2024-05-30T16:56:47.324+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-05-30T16:56:47.324+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-05-30T16:56:47.344+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-05-30T16:56:47.345+05:30  INFO 6064 --- [bankapp02] [restartedMain] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 719 ms
2024-05-30T16:56:47.430+05:30  INFO 6064 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Starting...
2024-05-30T16:56:47.433+05:30  INFO 6064 --- [bankapp02] [restartedMain] com.zaxxer.hikari.pool.HikariPool        : HikariPool-2 - Added connection conn10: url=jdbc:h2:mem:testdb user=SA
2024-05-30T16:56:47.434+05:30  INFO 6064 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Start completed.
2024-05-30T16:56:47.435+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2'. Database available at 'jdbc:h2:mem:testdb'
2024-05-30T16:56:47.566+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-30T16:56:47.627+05:30  INFO 6064 --- [bankapp02] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:56:47.812+05:30  WARN 6064 --- [bankapp02] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-30T16:56:48.350+05:30  WARN 6064 --- [bankapp02] [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2024-05-30T16:56:48.357+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 15 endpoints beneath base path '/actuator'
2024-05-30T16:56:48.391+05:30  INFO 6064 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 9090 (http) with context path '/'
2024-05-30T16:56:48.411+05:30  INFO 6064 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Started Bankapp02Application in 1.882 seconds (process running for 140.495)
2024-05-30T16:56:48.429+05:30  INFO 6064 --- [bankapp02] [restartedMain] .ConditionEvaluationDeltaLoggingListener : Condition evaluation delta:


==========================
CONDITION EVALUATION DELTA
==========================


Positive matches:
-----------------

   InfoContributorAutoConfiguration#envInfoContributor matched:
      - @ConditionalOnEnabledInfoContributor management.info.env.enabled is true (OnEnabledInfoContributorCondition)


Negative matches:
-----------------

    None


Exclusions:
-----------

    None


Unconditional classes:
----------------------

    None



2024-05-30T16:56:52.116+05:30  INFO 6064 --- [bankapp02] [RMI TCP Connection(15)-127.0.0.1] inMXBeanRegistrar$SpringApplicationAdmin : Application shutdown requested.
2024-05-30T16:56:52.131+05:30  INFO 6064 --- [bankapp02] [RMI TCP Connection(15)-127.0.0.1] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:56:52.132+05:30  WARN 6064 --- [bankapp02] [RMI TCP Connection(15)-127.0.0.1] o.s.b.f.support.DisposableBeanAdapter    : Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-224]
2024-05-30T16:56:52.134+05:30  INFO 6064 --- [bankapp02] [RMI TCP Connection(15)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Shutdown initiated...
2024-05-30T16:56:52.136+05:30  INFO 6064 --- [bankapp02] [RMI TCP Connection(15)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-2 - Shutdown completed.
2024-05-30T16:57:00.334+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Starting Bankapp02Application using Java 17.0.11 with PID 1280 (C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator\target\classes started by busyc in C:\oracle_spring_stuff_28_30_may_2024\springbootexamples\bankapp11-actuator)
2024-05-30T16:57:00.342+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : The following 1 profile is active: "test"
2024-05-30T16:57:00.483+05:30  INFO 1280 --- [bankapp02] [restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-05-30T16:57:00.485+05:30  INFO 1280 --- [bankapp02] [restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-05-30T16:57:02.607+05:30  INFO 1280 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-30T16:57:02.705+05:30  INFO 1280 --- [bankapp02] [restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 88 ms. Found 1 JPA repository interface.
2024-05-30T16:57:03.823+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 9090 (http)
2024-05-30T16:57:03.842+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-05-30T16:57:03.843+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-05-30T16:57:03.925+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-05-30T16:57:03.925+05:30  INFO 1280 --- [bankapp02] [restartedMain] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 3438 ms
2024-05-30T16:57:04.149+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2024-05-30T16:57:04.458+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn0: url=jdbc:h2:mem:testdb user=SA
2024-05-30T16:57:04.460+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2024-05-30T16:57:04.476+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2'. Database available at 'jdbc:h2:mem:testdb'
2024-05-30T16:57:05.450+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-30T16:57:06.964+05:30  INFO 1280 --- [bankapp02] [restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:57:07.655+05:30  WARN 1280 --- [bankapp02] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-30T16:57:09.062+05:30  WARN 1280 --- [bankapp02] [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2024-05-30T16:57:09.084+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 15 endpoints beneath base path '/actuator'
2024-05-30T16:57:09.226+05:30  INFO 1280 --- [bankapp02] [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 9090 (http) with context path '/'
2024-05-30T16:57:09.243+05:30  INFO 1280 --- [bankapp02] [restartedMain] com.bankapp.Bankapp02Application         : Started Bankapp02Application in 9.692 seconds (process running for 11.226)
2024-05-30T16:57:10.175+05:30  INFO 1280 --- [bankapp02] [RMI TCP Connection(7)-127.0.0.1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-30T16:57:10.175+05:30  INFO 1280 --- [bankapp02] [RMI TCP Connection(7)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2024-05-30T16:57:10.177+05:30  INFO 1280 --- [bankapp02] [RMI TCP Connection(7)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 1 ms
2024-05-30T16:57:19.123+05:30  WARN 1280 --- [bankapp02] [http-nio-9090-exec-2] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
2024-05-30T16:57:35.064+05:30  INFO 1280 --- [bankapp02] [File Watcher] rtingClassPathChangeChangedEventListener : Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-30T16:57:35.080+05:30  INFO 1280 --- [bankapp02] [Thread-1] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-30T16:57:35.085+05:30  WARN 1280 --- [bankapp02] [Thread-1] o.s.b.f.support.DisposableBeanAdapter    : Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-224]
2024-05-30T16:57:35.085+05:30  INFO 1280 --- [bankapp02] [Thread-1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2024-05-30T16:57:35.088+05:30  INFO 1280 --- [bankapp02] [Thread-1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
